year,geo_name,geo,grads_total_growth
2015,"District of Columbia, DC","05000US11001",-0.00749077
2014,"Camden County, NJ","05000US34007",-0.00751745
2015,"Prince Edward County","05000US51147",-0.00757576
2015,"Forrest County","05000US28035",-0.00759013
2014,"Ohio County","05000US54069",-0.00760719
2015,"Allegheny County, PA","05000US42003",-0.00786868
2014,"Richmond County, NY","05000US36085",-0.00788118
2015,"Gogebic County","05000US26053",-0.00790514
2014,"New London County, CT","05000US09011",-0.00801509
2015,"Jefferson County","05000US47089",-0.00809717
2014,"Perry County","05000US21193",-0.00818452
2015,"Gurabo Municipio","05000US72063",-0.00822264
2014,"Wayne County","05000US36117",-0.00826446
2014,"Virginia Beach city, VA","05000US51810",-0.00827744
2014,"Albany County, NY","05000US36001",-0.00830132
2014,"Jackson County, MO","05000US29095",-0.0083085
2014,"Denton County, TX","05000US48121",-0.0083535
2014,"Fayette County, KY","05000US21067",-0.00843332
2014,"Manatí Municipio","05000US72091",-0.00853375
2014,"Wood County","05000US55141",-0.00855615
2014,"Danville city","05000US51590",-0.00869565
2015,"Taylor County, TX","05000US48441",-0.0087001
2014,"Salem city","05000US51775",-0.00885668
2015,"Greenville County, SC","05000US45045",-0.00886754
2015,"Broome County, NY","05000US36007",-0.00887326
2014,"Herkimer County","05000US36043",-0.00887574
2015,"Linn County, IA","05000US19113",-0.00891566
2014,"Lawrence County","05000US05075",-0.00892857
2015,"Twin Falls County","05000US16083",-0.00895766
2015,"Huntingdon County","05000US42061",-0.00900901
2014,"Campbell County","05000US21037",-0.00901191
2014,"Blount County, TN","05000US47009",-0.00909091
2014,"Stanly County","05000US37167",-0.00917431
2015,"Blount County, TN","05000US47009",-0.00917431
2014,"Lexington city","05000US51678",-0.00922509
2014,"Galveston County, TX","05000US48167",-0.00926743
2014,"Taylor County","05000US21217",-0.00931677
2014,"Forrest County","05000US28035",-0.0093985
2014,"Webb County, TX","05000US48479",-0.0094086
2014,"Clare County","05000US26035",-0.00948992
2014,"Clayton County, GA","05000US13063",-0.00972973
2014,"Duval County, FL","05000US12031",-0.00976562
2015,"Habersham County","05000US13137",-0.00976668
2015,"Latimer County","05000US40077",-0.00977199
2014,"McLean County, IL","05000US17113",-0.00979968
2014,"Umatilla County","05000US41059",-0.00980392
2015,"McKean County","05000US42083",-0.00980392
2015,"Bergen County, NJ","05000US34003",-0.00983146
2014,"Madison County","05000US16065",-0.0099121
2015,"Providence County, RI","05000US44007",-0.00994376
2015,"Tompkins County, NY","05000US36109",-0.0101175
2015,"Warren County, KY","05000US21227",-0.0101366
2014,"Santa Cruz County, CA","05000US06087",-0.0103185
2015,"Lee County, FL","05000US12071",-0.0103721
2014,"Le Flore County","05000US40079",-0.0105105
2015,"Allegany County","05000US36003",-0.0105718
2015,"Madison County","05000US16065",-0.010578
2014,"Brewster County","05000US48043",-0.0106195
2015,"Will County, IL","05000US17197",-0.0106944
2014,"Ingham County, MI","05000US26065",-0.0107081
2014,"Aiken County, SC","05000US45003",-0.0107198
2015,"Adair County","05000US29001",-0.0108359
2014,"Franklin County, PA","05000US42055",-0.0108992
2014,"San Miguel County","05000US35047",-0.0111214
2015,"Doniphan County","05000US20043",-0.0111288
2014,"Stanislaus County, CA","05000US06099",-0.0111764
2015,"Suwannee County","05000US12121",-0.011236
2015,"Faulkner County, AR","05000US05045",-0.0114307
2015,"Grant County","05000US18053",-0.0114561
2015,"Nueces County, TX","05000US48355",-0.0114778
2015,"Henrico County, VA","05000US51087",-0.0115801
2014,"Canadian County, OK","05000US40017",-0.0117188
2015,"Wicomico County, MD","05000US24045",-0.0117282
2015,"Izard County","05000US05065",-0.0118577
2015,"Knox County","05000US17095",-0.0119306
2014,"Charlottesville city","05000US51540",-0.0120027
2014,"Boone County, MO","05000US29019",-0.0120882
2015,"Rockdale County","05000US13247",-0.0121212
2014,"Peoria County, IL","05000US17143",-0.0122526
2015,"Waukesha County, WI","05000US55133",-0.0123191
2015,"Boyle County","05000US21021",-0.0123457
2014,"Ottawa County, MI","05000US26139",-0.0123834
2015,"Lebanon County, PA","05000US42075",-0.0124844
2015,"Wayne County","05000US31179",-0.0124844
2014,"Gratiot County","05000US26057",-0.0125786
2015,"Coconino County, AZ","05000US04005",-0.0126126
2014,"Aguada Municipio","05000US72003",-0.0126582
2015,"Jessamine County","05000US21113",-0.0126761
2014,"Traill County","05000US38097",-0.0128205
2014,"Lewis and Clark County","05000US30049",-0.0128913
2015,"Cowley County","05000US20035",-0.0128983
2015,"New York County, NY","05000US36061",-0.0129097
2015,"Oswego County, NY","05000US36075",-0.0130321
2015,"Washington County, TN","05000US47179",-0.0130473
2014,"Spokane County, WA","05000US53063",-0.0132003
2014,"Lowndes County, GA","05000US13185",-0.0133099
2015,"St. Charles County, MO","05000US29183",-0.0135697
2015,"Centre County, PA","05000US42027",-0.0136783
2015,"Allen County, IN","05000US18003",-0.0136871
2014,"Santa Clara County, CA","05000US06085",-0.0137219
2015,"San Francisco County, CA","05000US06075",-0.0137405
2015,"Polk County","05000US29167",-0.0139211
2015,"Chittenden County, VT","05000US50007",-0.0139224
2014,"Montgomery County","05000US37123",-0.0139665
2014,"Pasco County, FL","05000US12101",-0.0139942
2015,"Overton County","05000US47133",-0.0141509
2014,"Latah County","05000US16057",-0.014254
2014,"Saratoga County, NY","05000US36091",-0.0144086
2015,"Ellis County","05000US20051",-0.0144622
2014,"Acadia Parish","05000US22001",-0.0146628
2014,"Windham County","05000US50025",-0.0147992
2014,"Cheshire County","05000US33005",-0.0149582
2015,"Milwaukee County, WI","05000US55079",-0.0150663
2015,"Troup County","05000US13285",-0.0150754
2015,"Lane County, OR","05000US41039",-0.0150857
2015,"Potter County, TX","05000US48375",-0.015127
2014,"Nash County","05000US37127",-0.0152749
2015,"Jefferson County, KY","05000US21111",-0.0153334
2015,"Summit County, OH","05000US39153",-0.0154344
2014,"Delaware County","05000US36025",-0.0155317
2015,"Boone County","05000US05009",-0.0156047
2014,"Putnam County","05000US47141",-0.0156131
2015,"Petersburg city","05000US51730",-0.015873
2015,"Adair County","05000US21001",-0.016035
2014,"Lane County, OR","05000US41039",-0.0161907
2015,"Montgomery County, TN","05000US47125",-0.0162327
2015,"Greenbrier County","05000US54025",-0.0163043
2014,"Adams County","05000US31001",-0.0163399
2015,"Woodford County","05000US17203",-0.0163934
2014,"Dubuque County","05000US19061",-0.0164496
2014,"Orange County","05000US50017",-0.0164745
2014,"New Haven County, CT","05000US09009",-0.0165323
2015,"Franklin city","05000US51620",-0.0166113
2014,"Wicomico County, MD","05000US24045",-0.0166214
2014,"Pontotoc County","05000US40123",-0.0166359
2014,"Lincoln County","05000US35027",-0.0166667
2014,"Philadelphia County, PA","05000US42101",-0.0166815
2014,"Clarke County, GA","05000US13059",-0.0167086
2014,"Lubbock County, TX","05000US48303",-0.0167766
2014,"Whitman County","05000US53075",-0.0168055
2015,"Kings County, NY","05000US36047",-0.0168161
2015,"Montgomery County","05000US37123",-0.0169972
2014,"Columbia County","05000US36021",-0.0169972
2015,"Mercer County, PA","05000US42085",-0.0170251
2014,"Barranquitas Municipio","05000US72019",-0.0170532
2015,"Stark County","05000US38089",-0.017094
2014,"Muscogee County, GA","05000US13215",-0.0171326
2015,"Morgan County","05000US17137",-0.0172414
2015,"Queens County, NY","05000US36081",-0.0174686
2014,"Lee County, FL","05000US12071",-0.0175774
2014,"Sonoma County, CA","05000US06097",-0.0176919
2014,"Harford County, MD","05000US24025",-0.017769
2014,"Johnson County, IN","05000US18081",-0.0178571
2014,"Franklin County","05000US25011",-0.0181452
2014,"Snyder County","05000US42109",-0.0184874
2014,"Chatham County","05000US37037",-0.0185185
2014,"Arroyo Municipio","05000US72015",-0.0187266
2014,"Otsego County","05000US36077",-0.0187305
2015,"Lancaster County, PA","05000US42071",-0.0187462
2014,"Floyd County","05000US18043",-0.0188062
2015,"Madison County","05000US28089",-0.0188356
2014,"Clearfield County","05000US42033",-0.0189702
2014,"Nacogdoches County","05000US48347",-0.0191083
2014,"Douglas County, KS","05000US20045",-0.0191196
2015,"Escambia County, FL","05000US12033",-0.01929
2014,"Henderson County, NC","05000US37089",-0.0193237
2014,"Clay County","05000US27027",-0.0194133
2015,"Caddo Parish, LA","05000US22017",-0.0195084
2015,"Ward County","05000US38101",-0.0195599
2015,"Calhoun County, AL","05000US01015",-0.019883
2015,"Monroe County, NY","05000US36055",-0.0199328
2014,"Citrus County, FL","05000US12017",-0.0201613
2014,"Clarion County","05000US42031",-0.0202381
2015,"Reno County","05000US20155",-0.0203046
2014,"Cleveland County, OK","05000US40027",-0.0203413
2014,"York County","05000US31185",-0.0204082
2014,"Union County, NJ","05000US34039",-0.0204304
2015,"Fairbanks North Star Borough, AK","05000US02090",-0.0205392
2015,"Boulder County, CO","05000US08013",-0.020639
2015,"Madison County, IL","05000US17119",-0.0207776
2015,"McDonough County","05000US17109",-0.0208049
2014,"Tangipahoa Parish, LA","05000US22105",-0.0209709
2015,"White County","05000US13311",-0.0215054
2015,"Weakley County","05000US47183",-0.0215293
2015,"Oktibbeha County","05000US28105",-0.0215527
2014,"Gallia County","05000US39053",-0.0215589
2015,"Aroostook County","05000US23003",-0.0216667
2015,"Creek County","05000US40037",-0.0216718
2015,"Brunswick County","05000US51025",-0.0217881
2015,"Galveston County, TX","05000US48167",-0.0218263
2014,"Lake County","05000US46079",-0.0219512
2015,"Crawford County","05000US42039",-0.021978
2014,"Crawford County","05000US20037",-0.0220264
2015,"Huntington County","05000US18069",-0.0221519
2015,"St. Joseph County, IN","05000US18141",-0.0221586
2014,"Luzerne County, PA","05000US42079",-0.0224428
2015,"Avery County","05000US37011",-0.0224719
2014,"Howard County, MD","05000US24027",-0.0224888
2014,"Erie County, PA","05000US42049",-0.0225407
2015,"Yates County","05000US36123",-0.0226308
2014,"Charleston County, SC","05000US45019",-0.0226508
2015,"Lancaster County, NE","05000US31109",-0.0227396
2015,"Daviess County","05000US21059",-0.0227503
2014,"York County, SC","05000US45091",-0.022829
2014,"Mahaska County","05000US19123",-0.0229167
2014,"Dallas County","05000US01047",-0.0229446
2015,"Denver County, CO","05000US08031",-0.0229453
2014,"Prince George's County, MD","05000US24033",-0.0229719
2015,"Ashtabula County, OH","05000US39007",-0.0229885
2014,"Pima County, AZ","05000US04019",-0.0230769
2015,"Fayette County, KY","05000US21067",-0.0231477
2014,"Titus County","05000US48449",-0.0232172
2015,"Cortland County","05000US36023",-0.0232328
2015,"Sumter County","05000US13261",-0.0233251
2015,"Otter Tail County","05000US27111",-0.0233999
2014,"Gloucester County","05000US51073",-0.0234949
2015,"Cape Girardeau County","05000US29031",-0.0235741
2015,"Wilbarger County","05000US48487",-0.0236111
2014,"Greenwood County","05000US45047",-0.0236507
2015,"Norfolk County, MA","05000US25021",-0.0236786
2014,"DeKalb County, IL","05000US17037",-0.0236989
2015,"Hall County, GA","05000US13139",-0.0237363
2015,"Grand Forks County","05000US38035",-0.023738
2015,"Penobscot County, ME","05000US23019",-0.0237766
2015,"Gibson County","05000US18051",-0.0238095
2015,"Shasta County, CA","05000US06089",-0.0238262
2014,"Chesterfield County","05000US45025",-0.024055
2015,"Beaver County, PA","05000US42007",-0.0241352
2014,"Horry County, SC","05000US45051",-0.0241488
2014,"Douglas County","05000US55031",-0.0242215
2014,"Whitfield County, GA","05000US13313",-0.0242261
2015,"Portage County","05000US55097",-0.0242374
2014,"Nueces County, TX","05000US48355",-0.024265
2014,"Iron County","05000US49021",-0.0243271
2015,"Sussex County, NJ","05000US34037",-0.0243446
2014,"Eau Claire County, WI","05000US55035",-0.0243478
2014,"Allegany County","05000US24001",-0.0244119
2015,"Sarpy County, NE","05000US31153",-0.0245675
2015,"Dawson County","05000US30021",-0.0246914
2014,None,"05000US69110",-0.0246914
2015,"Kootenai County, ID","05000US16055",-0.0247855
2014,"Cerro Gordo County","05000US19033",-0.0248227
2015,"Winona County","05000US27169",-0.0248908
2014,"St. Louis County, MO","05000US29189",-0.0249242
2015,"Oneida County","05000US55085",-0.0249653
2015,"Hubbard County","05000US27057",-0.025
2015,"Burleigh County","05000US38015",-0.0250591
2015,"Seneca County","05000US36099",-0.0250896
2015,"Rensselaer County, NY","05000US36083",-0.0251373
2014,"Hardin County","05000US39065",-0.0253672
2014,"Sebastian County, AR","05000US05131",-0.0257143
2014,"Weakley County","05000US47183",-0.0260304
2014,"Yuba County","05000US06115",-0.0261708
2015,"Spartanburg County, SC","05000US45083",-0.0261749
2014,"Grant County","05000US53025",-0.0261866
2014,"Clinton County","05000US17027",-0.026429
2015,"Coles County","05000US17029",-0.0265005
2015,"Clark County","05000US05019",-0.0265018
2015,"Bibb County, GA","05000US13021",-0.0265152
2014,"Bremer County","05000US19017",-0.0265487
2015,"Chautauqua County, NY","05000US36013",-0.0267112
2014,"Sullivan County","05000US36105",-0.0267176
2015,"Orleans Parish, LA","05000US22071",-0.0267201
2014,"Kane County, IL","05000US17089",-0.0268104
2014,"Monroe County, PA","05000US42089",-0.027027
2014,"Watauga County","05000US37189",-0.0270451
2014,"Berkeley County, WV","05000US54003",-0.0271055
2014,"Ellis County","05000US20051",-0.0272567
2014,"Caddo Parish, LA","05000US22017",-0.0273245
2015,"Baltimore city, MD","05000US24510",-0.0273256
2015,"Newport County","05000US44005",-0.027381
2015,"Orange County, NY","05000US36071",-0.0274297
2014,"Scioto County","05000US39145",-0.0275591
2015,"Mercer County, NJ","05000US34021",-0.0275875
2015,"Montgomery County, PA","05000US42091",-0.0275982
2014,"Dunn County","05000US55033",-0.0276799
2014,"Jackson County","05000US05067",-0.0279232
2014,"Phelps County","05000US29161",-0.0280217
2015,"Atlantic County, NJ","05000US34001",-0.028103
2014,"Whatcom County, WA","05000US53073",-0.0281619
2014,"Collier County, FL","05000US12021",-0.0285714
2015,"Erie County, NY","05000US36029",-0.0287151
2014,"Stearns County, MN","05000US27145",-0.0287823
2015,"Ramsey County","05000US38071",-0.0291262
2015,"Floyd County","05000US18043",-0.0291667
2015,"Silver Bow County","05000US30093",-0.0291971
2014,"Norfolk city, VA","05000US51710",-0.0294023
2015,"Hartford County, CT","05000US09003",-0.0294187
2014,"Smith County, TX","05000US48423",-0.0295813
2014,"Benton County, WA","05000US53005",-0.0295858
2015,"San Germán Municipio","05000US72125",-0.0297483
2014,"Okmulgee County","05000US40111",-0.0297741
2015,"Marion County","05000US54049",-0.0298742
2015,"Shawnee County, KS","05000US20177",-0.029932
2015,"Clare County","05000US26035",-0.0299401
2015,"Upshur County","05000US54097",-0.0299786
2015,"Belknap County","05000US33001",-0.0300429
2015,"Stanislaus County, CA","05000US06099",-0.0300766
2015,"Berkshire County, MA","05000US25003",-0.030083
2014,None,"05000US78030",-0.0301205
2015,"Union County","05000US41061",-0.0302691
2015,"McLean County, IL","05000US17113",-0.0302722
2014,"Essex County, MA","05000US25009",-0.0303107
2015,"Doña Ana County, NM","05000US35013",-0.0303428
2014,"Houghton County","05000US26061",-0.0303899
2015,"Ponce Municipio, PR","05000US72113",-0.0304559
2015,"Pinellas County, FL","05000US12103",-0.0305315
2015,"Polk County","05000US05113",-0.0305677
2014,"Montgomery County","05000US20125",-0.0308642
2014,"St. Clair County, IL","05000US17163",-0.0310958
2014,"Otero County","05000US08089",-0.0311284
2014,"Cumberland County, PA","05000US42041",-0.03125
2014,"Lycoming County, PA","05000US42081",-0.0314271
2015,"Davison County","05000US46035",-0.0314286
2015,"Onondaga County, NY","05000US36067",-0.0314668
2015,"Carroll County, GA","05000US13045",-0.03147
2014,"Mahoning County, OH","05000US39099",-0.0315991
2015,"Pottawattamie County","05000US19155",-0.0318423
2015,"Wapello County","05000US19179",-0.0318644
2014,"Berrien County, MI","05000US26021",-0.0318697
